PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26
-0.6438049977658438,2.1911359948372993,0.321807692096526,-1.441854684828614,0.17122010803229407,0.14985796460120243,-0.4715426908276996,-0.20615117647739692,-0.06044916585857073,0.3422542278922192,-0.06568958497234949,0.30854253559309075,1.6211835830770382,0.25727476909929475,-0.7824094287480197,0.14537560319056975,-0.18615408805125794,0.6061482602035217,-0.352419343319796,0.5358562634674582,-0.5623250298596425,-0.3572431542672125,0.17138978466318716,0.09231637278271508,0.2492224931959489,-0.07506621931768637
-1.2990585092912164,-1.662511631602091,2.9660264599458515,-1.4777201016775314,1.362689125066578,-0.44401089236511015,0.4868244949089205,-0.04499950449935432,-0.11772250185365594,-1.0320818521109039,-0.054339020501009166,-0.8421223460575803,-0.02547974541181796,0.06522958057861156,-0.2805343687751885,0.052725552713137155,0.2891817913495273,-1.1616399592881987,0.13264755409462417,0.6828344224297489,-0.4422277390969374,-0.5555205780115334,0.16641306262320762,0.0024645452696629246,-0.10256454732601533,-0.001728282411643785
4.7103513353954956,-1.789951591572585,-1.1559777655559405,0.5979631021046643,2.055440106640036,-1.4766134517525686,0.8937464667207426,-0.6159021555078646,-0.8994343255521241,0.7174014602997132,-0.9170112097223687,-1.700350939365174,2.031055670294321,-0.36332320408201096,-0.06751010280031552,-1.1515888485507544,-0.3206417975381099,-0.08718840024928656,0.26785175760541424,0.3640751412831496,-0.8532579503894606,-0.2225142127712611,-0.5192798789462473,-0.2916662909636895,-0.9789073336392566,0.6444496499756668
-1.169204372431149,-0.03753494527333809,1.189765072804674,0.6389264846046312,-0.24187984188729197,-0.0019008727231400251,-0.28729694804451905,0.5955943973700105,1.3576934806709835,-1.4320656302149914,-1.164635364888248,-0.906616953180145,0.05912214865338585,0.5158139959464957,0.7647116502445772,-0.9362395707515004,-0.34422716068220105,0.9007728838900969,0.17008709716994608,0.3480058138962636,0.08590023215900756,0.2554771177799467,-0.6025484157553168,1.2176862216311142,0.3506135147474529,-0.00023934345568469412
-2.0811423248294405,1.4097225483364317,0.5316035309976438,-0.044671488801662024,0.6168546401347551,0.04070612705435521,-0.1931879792989923,0.2736940206987254,-0.8071408430287754,-0.1465718020755977,-1.6517551159291046,-0.5054525064426442,0.09840166694209054,-1.0358553020450672,-0.2980488592258922,0.4251129737927725,0.1310274549426094,-0.6915478377075329,1.037101186851496,-0.3028546777750326,0.3670276082123855,-0.5838648641110171,-0.2727450094484566,-0.13311025668389329,0.10268103830569932,-0.16511560484939838
-0.41751127014092276,1.202809380145892,2.528205322994427,-0.23027659145126086,0.4229605858967742,1.0827232531184483,-0.8952509918647462,-1.4748533096101346,0.22305247484411594,0.7731811996118496,-1.4917078634927583,-0.023760190354979446,0.21610113661492775,-0.29132465719396006,0.19170065950423823,-0.10121165548473902,0.3217480140781912,0.702504378255857,-0.13158728585342408,0.29835552004896,-0.04730214322232123,-0.3832471338510027,-0.15306111382186158,0.439572323113512,0.26266292149837805,0.2831350650837955
-2.692732111390044,1.7166181844939286,1.7331835430167717,-0.5086714089230365,0.8535177575679752,-0.2918505797711381,0.22163767425201394,-0.44785138634276184,1.277637635152068,0.37528048665086233,-0.5768570833740222,0.22266647763393543,-0.6953371239893733,-0.5910814463628616,1.2053129699438925,-1.347212965942966,0.6016024186586453,0.20059750982324365,0.6291973989826345,-0.7559002338019687,-1.0490540578278833,-0.4224377207133464,-0.2850333679469926,1.705844355714419,0.11781618562239876,-0.4231902361663762
-5.168061441174713,0.8740877985210461,-1.3971388147401895,1.483287932173537,-0.5807072688245156,-0.5579065405731762,0.4531837367319932,0.26451917010111214,0.321778847362143,0.9460460661327781,0.9965113960412504,-0.08603575619125249,-0.1116331726844602,0.2888886366777857,0.5688325777474904,-0.4460352892149228,-0.5740584415458707,-0.8055732137856453,0.5399997932155775,0.14761883690499314,-1.371009059182567,-0.1879036442181279,0.026267474464464365,0.1412486786638359,0.36238131905968857,0.19543540534573173
-4.008664372658312,1.2544977445824268,-2.3308663554062896,-0.09562031665987596,0.19608083006167162,-0.061054930142565515,-0.14497221140263453,-0.3916315854857864,-0.4656374467843616,-0.040030655358071154,0.45142526948533396,0.9982875773151951,0.29322524706339176,-0.535692657578493,0.804981498835689,-0.4512481413127176,0.162274983842907,-0.197339238343101,-0.5504402230687625,-0.007385736639157627,-0.5477177887957382,0.6784284041137054,-0.7317554805013292,0.4723171252271983,0.6722722179026385,-0.30345669942278236
-1.0246449068756476,-2.314209520525704,1.285582052924265,0.005914299580345164,0.06230362109545185,-0.4672333253626454,-0.9347745389524016,1.1380029884286644,-1.0242258042619006,-0.2641228019623544,-1.5244636257952007,-0.47420038246795543,0.24430517580827804,0.18476495733235454,-0.6473231397001843,-1.0272761227128977,0.361014350046122,0.24793200078872893,-0.2047647520088849,1.0615691587173643,0.3189703601355083,-0.16609792427067188,0.6472033712653621,0.4904921046013368,-0.05460521648535653,0.2417291112136384
-1.1755105685361114,-1.0155556847191125,0.4726566344794559,1.8319236877547105,0.3468805672087347,1.7386322075765623,-1.664325332057178,-2.175446591171177,-0.06102285433982586,0.714563728235852,-1.2782403704300276,-0.1233911149185192,-0.05204053392645508,-0.24397934333302673,1.0321902252914685,-0.12795114931481985,0.9120659760641548,0.989691064446579,0.4187924815502999,-0.5334557549208181,-0.1015498918590111,-0.4544210484246505,-0.3288171009771818,0.2818112615464314,-0.08689551859753687,0.2757778508262278
-3.5694709675645218,-3.1252930159299304,0.7494579550228733,1.2462564194287395,-0.3584777817325327,-0.749971872366466,-0.38104439884436114,0.8040181942183562,0.2311304585705687,0.15242979603067314,0.46033667684940865,0.6089882139844117,0.33894809959641875,-0.5460416169801292,0.9086033439660787,0.5570693545353205,-0.7449379546008883,0.22482116726702372,0.95748832484767,-0.7638001960803985,0.6348772673649044,0.060730537715960306,-1.0081599430053034,-0.738174458856413,0.32189621613285213,-0.09081145784797229
1.9296258088622393,-2.2267739009288423,0.47213264607040506,-1.847862504237923,-0.8982604900913596,0.7391171786690569,-0.10605367860254993,-0.04050530744204377,0.8099735863142897,-0.8239673396593548,0.6196663389005992,-1.508060102429192,0.5400685337510616,0.6142011985626318,-0.7272545625389482,0.40838984602764533,0.3025481313444288,0.5282781751482628,1.1734412668396177,-0.6831752652853805,0.11232331781702244,1.358871165514533,-0.10886791750416516,-0.1886894174236564,0.3478074215039343,-0.19926862669367512
-1.7528252717260935,1.3268187220037269,0.5854558549939709,0.7334835536132217,-1.3278295068280714,0.5862147212417798,-0.9052318238561844,-0.13327137040193499,1.2657361995993568,0.21017258809589365,0.2026159518313278,-0.48221125064148496,0.1539257776687619,-0.5199822707772309,-0.9470161166757617,-0.23333696651700805,-0.5589662222334599,-0.5136253344306457,-0.07078643086452897,0.3787593654526018,0.1821140980854473,1.3528712241442291,-0.15613651336368017,1.3437465744146304,-0.2576503249765552,0.4038694612554355
-2.0649559506616493,-0.7211563429224623,1.0660176778092005,-0.7225542812736084,-0.5367246705475367,-0.09663160910000752,-0.881434278676228,1.0017178636610709,-1.1034600469399862,0.6981867813129335,-0.1697491468257009,-1.0512766515315408,-0.11630548276465465,0.7602280678838795,0.11927598884731525,-0.12604265641922793,0.17503512952825587,-0.6042268119142185,1.0236782874352877,-0.15921566616272534,0.09900637348026343,-0.73988844345729,0.09361996199259273,-0.4869218113719765,-0.2641049837107062,-0.4119357989831307
-4.656554068276332,1.6069387565984892,-1.286051472406097,0.550864376508961,0.5666145593597325,-0.7166110654152266,-0.27887393865766164,-0.10717498778191777,-0.7145819249915374,0.15555981473775765,-0.04403148161323876,-0.06422317108100588,-1.1002645259295953,0.14292858697002542,-0.5007686100439926,-0.05121739818388503,-0.5033487247380471,-0.7767191302693758,0.8658784185729509,-0.199880963084684,0.2623149635732376,-0.589642741324447,0.22723409712283657,-0.2944855124098542,-0.05892415045882981,0.4995148192738895
-0.017981147481438055,1.1759294271729122,-0.0030867317897933693,0.46727944729965176,-0.26068473443616685,-0.5730161933737202,0.13895264368443733,0.3043697567544936,1.1009250306609912,-1.0477910200707856,-0.22007024290649665,0.7734621195779673,1.2938534009450406,0.051667380992359055,-0.6854773548220365,-0.9462694340155692,-0.807864208847372,0.4142664504415514,0.065392830504297,-0.12300013182223711,1.0565310081253816,1.2882332537709615,0.5809885018519101,-0.20599011862890218,-0.1346527894533518,0.39843201024560987
3.9766360485838224,-1.2434054405417794,-0.5154847640773405,-1.1876920915096807,-1.5696236216565145,-0.7815669865994722,-0.26684000121681684,0.6366664251365901,1.2275008839438826,0.14039441378181894,0.35679236692822797,-0.6169097426535247,-0.40901710494010074,-1.0344171536305666,0.10125181933157662,-1.3183525370443994,-0.97950047340934,0.2665246439441506,0.7556112979108669,-0.30154011241523404,0.8717800735529115,-0.2370356454971916,0.5077961320619208,-0.8447111871693308,-0.796094499189096,0.3470943584738617
1.551578924620151,-0.0848390700347726,-0.3994636170260728,-1.3483466230289451,-1.1579679851004847,-0.27430170766013307,-0.6203206848977645,0.09511849654795497,-0.6814471045765846,-0.8168284353466096,1.1458677153077692,1.576773527206608,1.181301451575737,0.720170437783492,-0.09783477407925971,0.11551577394657934,-0.7547779922641789,1.5212827605654897,-0.4423709495783735,-0.41893050491613537,0.5561206191378565,0.0013165632763296644,0.5208904068615838,-0.6482690090350548,0.811513399461152,-0.14461707392233264
-0.6459665819726003,1.422932502762022,-0.18847740961390308,0.2772987660985641,-0.27281511982350015,0.5942709343232104,-0.6058542229719577,0.556967381294492,-2.1108426547534482,-0.3118541775175944,-0.30037457846695287,-1.468616718410568,-0.1807988663807584,-0.5462715955027712,0.08789721834872541,0.6824944320519684,0.6318144110181114,-1.2670605019183814,-0.41025186809354725,0.32509598994635963,0.509138400983998,-0.3069480311020748,-0.08081472848673696,0.14130759767271125,0.09998137517640791,-0.8351969845614348
-0.7130577196823958,1.4572360634709631,2.7311093776940307,-0.5256175629756424,-0.1819265315066773,-0.05476290098490333,-0.09999784102582471,-0.9592982078153462,-0.2793016946345613,1.128883282344794,0.3498200066745982,0.3384512271510005,0.4060214192158167,0.5721230918853714,0.4797861763906718,-0.26888293423631227,-0.7091261548351718,0.20453116636769691,-0.4701586825910231,-0.08984538756852868,-0.35038417136524064,-0.06232827789514905,0.33460978133094965,0.3069669178546914,0.044875699393696664,-0.2572490635573997
0.6890324954078489,-1.1820214762794627,1.294643800549258,-0.566839117890056,1.5476242246793142,-0.45513374563482323,0.062404236693277965,-1.3486154673091046,1.700821816186827,0.04033914969865055,-0.7576232907628476,-0.3377973354408272,-1.4577685252551609,0.3348428263028328,0.38384434077557555,0.2998526362443343,-0.020908932653136578,0.4374591680352665,-0.6514850751668808,-0.14917999315585237,0.7050493616717373,-0.16033721162871023,-0.04975138397347211,-0.8123997650349228,-0.6408478051591163,0.12753890851114918
-1.431791911379225,1.5004798798287,0.06859996518497077,-0.9818351330689626,0.7207664061112855,0.27015793952868034,1.6760441003303657,-0.03916681726939634,0.49186305011778575,-0.7187990899513614,-1.5795972748916178,1.3131718336416593,1.2432225947713818,-1.768721106210066,0.1915381897053339,-0.3538914857788661,0.798537514824253,0.27844851208109095,-0.10830456136150006,-1.2776589692259868,-0.014855384709033519,-0.5747475090090907,0.42641723813831334,-0.11496865004677882,-0.24088242114117522,-0.26452973430112237
-3.7195343864814565,-4.103056793631737,1.3065882396973363,0.41489367852349596,1.3624542425185042,-1.8818998578757533,0.29529625551955163,0.2659250466433791,-0.00568106425593094,-1.1607468060339547,0.7091877270477936,0.9063811823832352,-0.8253688077365269,0.23690226995322472,0.5664534255360675,-0.2289940847581072,-0.1327892836605737,0.39251426793968086,0.491622149144749,0.11220528291666604,-0.8371149654845049,-0.8859546987180523,-0.30370966936970295,0.3485949833377523,-0.1307766997915784,0.29110964443977316
-1.75331833588553,-0.2601099910372669,0.10189794746205551,0.7836288703546384,-0.7427691184621745,0.838638948107853,-1.2309363170585794,-0.6503327493398745,-0.9536083708354652,0.3949651262680741,-0.2875394877936197,-0.11289767373639217,0.2351301426771003,0.4143098901073879,0.5172833875877696,-0.40262970213144905,0.2670502961032414,-0.2115050853054938,-0.1908448668920303,-0.18918608769505252,-0.030307230211812735,-0.4559593175658359,0.0547957696551762,-0.26213884824726313,-0.20726057331416892,-0.2186041771697168
5.923728460218759,-1.1560961141952575,-1.2098768263799138,0.4316894884909975,-1.1085316420507907,0.14564974866974326,-0.6104220896154718,-0.8969494910222453,0.23252445608779743,0.5330155257086595,0.5941279104462684,0.09201984588453856,-1.7406084347143718,-1.2378647173792294,0.19776817585197534,-1.143845851845477,-0.06298015347805347,-0.33614176708071225,-0.5673126001442039,0.22748105397576235,0.548813818563003,-0.6222156578743453,-0.20522122532520523,0.16189731613146263,-0.6624528210615037,0.35919938362684894
7.213891836150824,2.256207862712133,-1.955546709071416,0.25090963461551896,-0.8586951064991429,-2.549344600731691,1.1953656297891064,0.8929406505348105,-0.5353562079378882,0.06522291366492702,-0.09300565094492955,1.537622246338589,0.5806145418512018,-0.21732694806830397,0.8243839916037662,0.1726795162416256,1.7916888348377735,-1.3903931277211752,1.1612251497296824,-0.07285333172829733,1.1281032683551584,-0.11893776831256661,-1.0284503410463444,1.7638895247681834,-0.4991207532082585,0.24498434802784322
-0.43153841809035326,0.36017113495947584,0.5219482857810471,-1.0874644474500939,0.3961230525736816,0.44927920114329345,-0.32062130882591827,-1.1440953209453335,0.36910441733714594,-0.7118195496351032,0.5342510946806754,-0.6945908026695864,-0.6453858322813152,0.46061868797945404,0.6434227470389682,0.312551922537935,0.4969675252066454,-0.1496695103107162,-0.40765934972259654,0.13100475801027922,-0.5112906499067498,-0.38950228438707174,0.1564356992532256,-0.7048313945349927,-0.4084294676167995,0.2296075669057376
2.2825538470994435,-1.3366873328681856,-0.9929371939586709,-1.7583885647992354,-1.0752706028670254,1.357102979060214,-1.2030556705800945,0.8590878670059314,-0.3109125174347105,-0.19796000112978993,0.5106889684005571,-0.5251691616244576,1.0334330559747886,-0.8796388190357896,0.40194070787112873,0.1782747626478256,0.3427131166667056,0.7503469598882614,-0.22081032751379215,0.34478078216390223,0.14742422614138673,0.31888115854271065,0.14710451624727117,0.6916388733945966,-0.058852357257365165,0.532125375213527
4.476903354223248,-0.6753581450362363,-1.3092918106933793,-0.912916553404935,-0.2796176615177837,-0.6287034095412937,-0.4354664161046795,-0.22592467571677805,-0.7626689160028279,0.6562701447150493,0.28430459885522996,-0.37854055810385095,1.2571227795726723,-0.6648710399596841,-0.9065360839344012,-0.13481171752943846,-0.24104446059091347,0.5683024189699476,1.0100880542133759,-0.17865283597589895,-0.08774546338277084,-0.6214627248267511,-0.4558777664470321,-0.5497499059850184,0.48329306545032225,0.1887848905084809
-4.056090477096922,0.6792281034653168,-1.4533800493896039,1.001084324587803,-0.08419460840437652,-0.6790296992275218,0.9048908697021474,-0.6374646226008499,-0.398676127570351,1.0919322917419083,0.6151793561241584,1.1114371381954784,0.6875571917779879,-0.7795081216870546,1.7022756948034903,-0.22657202298872794,0.17868941446856715,1.2821905604932624,-0.5002534228781014,-0.3191121575682552,0.8736185551007418,0.3914439939766394,-0.36624028461330577,-0.2624734745397652,1.0306224149597196,0.6487733947050651
9.037315748741388,0.06705808393746254,-2.239247892600871,1.9458097922706175,2.1123530652683886,0.9522598666106169,0.7774931334079624,-0.4972795480306911,-0.21841669828050692,-0.4273830757711567,-0.5509791793468064,1.2023635772165646,0.6586589894819819,1.260834996833105,2.4911508919379792,2.840838720370759,1.1195135183535623,-0.0757315990212378,0.07536629751030514,-1.4828877092349142,-0.8341432754686271,1.1909671638702515,2.222883529227438,0.6448224259467118,-0.3179319861297378,1.6451008801075848
9.176775806390205,-2.688845559062309,-2.4703537835670484,1.9275308343144608,0.36048735746019733,1.5143389364509243,-0.5032184055741743,0.14689851004448085,0.1884621362928708,0.6598325561900992,0.44504686139442273,-1.0724001083782688,-1.763129825070768,-1.1428369899713866,0.5412563598597853,-0.48662170124840926,-0.2795174869047848,-0.7180266180506765,-0.11467572885636611,0.7793595638850561,-0.23611607284211433,-0.40944837697162056,0.8796730793244484,0.43148212677848446,1.4810708153235639,0.33914946788024214
-2.3857536833325335,0.7984352794985738,-0.2758925448628098,0.5129024933430663,0.08192586174237598,0.07511128348719742,-0.45249320073074983,-0.038612492117743404,0.1163378982396197,-0.15152200572313984,-0.5081564710662735,0.42747084096739235,0.6805142823666466,-0.8902772380280415,-0.9394147168970544,0.3094754750600354,-0.475866429158109,-0.5620877979548328,-0.09258111053047187,0.030078427694293693,-0.03654198745521368,0.1531356763292813,0.09012617241006438,-0.44873805947607887,-0.1439310045075911,0.5644510270457394
-3.3963626112386818,-3.0601007569913516,-0.8500918930351525,-1.879984011486508,-3.949978728707139,3.991133710146342,8.975582344114057,-1.7734298304460832,-0.9661405435704232,-0.3470366099608397,-0.6185204441656642,-0.04545684218655337,-0.04395481817593464,1.1693069036926502,-1.4710017382472562,0.11019814205099253,0.28477175675606625,-0.4165414769572015,-0.6179506330862998,-0.4465897965539676,-0.32208420676562466,-0.7312007391189412,-0.42708731701960473,0.17139025154413376,0.0688385599918367,0.05489351788538205
-1.0392767701146315,1.3600775013251478,0.23981620412396001,-0.6782873707884868,0.4777528352874369,0.13687140249199012,-0.12750870179291254,0.6819392952295157,0.13730842124441706,-0.47566731009412494,-1.1722033787232315,0.41011581138419073,0.6750230012086454,-0.6402878772595304,-0.7044038003404361,0.10462689651227262,0.13379827339829098,0.30177491517541494,-0.0562385564975926,-0.33798631951449026,-0.3498818253090115,-0.3952949463635709,0.4660147557665414,-0.38729273566021744,-0.09675698664469505,0.056570990070677674
4.401647898008719,-0.2924771273655656,0.9361712881818054,0.41450022476225,-0.9182991028512861,0.9008447710845122,-0.8751735435534446,-0.6866988530565755,1.1842922571963632,-0.061365694660534695,0.31193113786930976,-0.018126646277450247,-0.02488196444449753,0.6403005922132049,-0.4629722778322521,-0.36342935910365676,0.013772939555782049,0.8674694976900013,1.2223707190044708,0.08642883981777215,0.4277860476376971,0.3900718257818004,0.7812742736797215,0.1618666751438601,0.6734852735266876,-0.009430669015183971
7.656117169383987,-0.8535233246592921,-2.983031846860611,-0.1318542449643692,1.1805453740027827,-1.540358731551462,1.157119397399132,0.8198007965660964,1.9330833871811675,0.4311704955896769,-1.2642345543837354,1.5659741855097202,1.0105393980152872,1.7686424550407627,0.5116781366158853,0.9535331228800759,0.5893371404060417,-0.4313014197355097,-0.05650015869875055,0.9047113660332142,0.7638467003930862,-0.737071569115742,-0.7518144381673635,-0.07254217661671111,-0.5030007004190917,0.07774074801307518
5.282079763949285,-2.630948070884706,-0.9517481732709543,2.3256903315100415,3.6970639996524484,-2.1310730595631275,1.5993551914354454,0.6998909669708957,0.34172101581181835,-1.7355242987562371,-2.8149946164504835,-0.2011204059755269,1.1255368618009607,0.03933050203064073,-0.01464474174806036,-0.5109292809222866,-0.16318516718715764,-0.4247885620964635,-0.7149692120705138,1.0556537292778934,-0.2528021357840051,-0.3864408444562858,0.10757426729452524,0.06288703528493773,0.5691046855380616,0.3185314013165949
-2.6293076717297588,2.4414944664490554,-1.1074094915532111,-1.1939506936065158,1.218627987749576,-0.23514942683499598,-0.3331946323129826,-0.2867972062576394,-0.7652494507991917,-0.21620374311889476,-0.5696978687015234,0.8405119021368648,0.7263453737425822,-0.7367735067423522,-1.0705042829544924,0.5605994678050529,-0.3586710331288296,-1.121671194058121,0.37995706849739064,-0.07499545052899258,0.09596832995507927,0.2973432922473776,-0.41751812528636817,-0.3873114635663251,0.5765253341325793,-0.5756516402631733
3.803544389719582,-1.0854965051594083,-1.0659264725110433,-0.39119644695408545,-0.9553740935164057,0.32277581905235087,-0.9375497393496977,-0.292769102398559,0.4821518910738187,0.10869371738014294,-0.6463381315457365,-0.20009681317908026,-0.838348754578687,-1.2627862681386355,-0.07199037258028995,-0.40884428965591474,-0.5652493781276985,0.48821046048809896,-0.04488244494911473,-0.32345109035121644,0.7901257542707034,-0.4145506091639182,0.32650294313786915,-0.24129672981649966,-0.2541362308372397,0.594872160843037
-1.9935656219107316,0.5293315524520225,-0.30079271518619066,-0.512708840595928,-0.09873037640937044,-0.015184308426891965,-0.6480842810007891,-0.7669955750636549,-0.18994000764423447,0.43055475451074615,0.22510309003774698,0.8441510020371512,0.5836489563873604,0.8855174105886945,0.40011316915845274,-1.133527221732175,0.8078184883941306,1.1686939924040542,-0.22307968031196004,-0.1735749180241932,-0.20048585835191438,0.11606245674109777,-0.2016019322837992,-0.4361356894674964,0.7460819362365825,0.04225701730352939
-2.387531112135885,1.387935627256305,-1.2165451990667293,0.7040299437787402,-0.46824552616630666,-1.016943906282106,-0.024683948994274348,-0.5574829841243363,-1.6134531546965687,-0.18096775717713942,0.7373989381638397,-0.5342730482697746,-0.14052562333845933,0.9791672536247169,0.4932824146020492,-0.6855341069941389,1.9335476493333468,-1.6503148453084973,1.279116061459952,-0.5653036586349354,0.8356093925788881,0.4962107472410512,-0.6293689750119842,-0.9447815760082274,0.2597623282631519,-0.6497125019247503
