PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,region,sub-region,cluster
-0.6438049977658438,2.1911359948372997,0.321807692096526,-1.441854684828614,0.171220108032294,0.1498579646012024,-0.4715426908276996,-0.2061511764773969,-0.0604491658585707,0.3422542278922192,-0.0656895849723494,0.3085425355930907,1.6211835830770382,0.2572747690992947,-0.7824094287480197,0.1453756031905697,-0.1861540880512579,0.6061482602035217,-0.352419343319796,0.5358562634674582,-0.5623250298596425,-0.3572431542672125,0.1713897846631871,0.092316372782715,0.2492224931959489,-0.0750662193176863,Europe,Southern Europe,0
-1.2990585092912164,-1.662511631602091,2.9660264599458515,-1.4777201016775314,1.362689125066578,-0.4440108923651101,0.4868244949089205,-0.0449995044993543,-0.1177225018536559,-1.032081852110904,-0.0543390205010091,-0.8421223460575803,-0.0254797454118179,0.0652295805786115,-0.2805343687751885,0.0527255527131371,0.2891817913495273,-1.1616399592881987,0.1326475540946241,0.6828344224297489,-0.4422277390969374,-0.5555205780115334,0.1664130626232076,0.0024645452696629,-0.1025645473260153,-0.0017282824116437,Africa,Northern Africa,0
4.710351335395496,-1.789951591572585,-1.1559777655559405,0.5979631021046643,2.055440106640036,-1.4766134517525686,0.8937464667207426,-0.6159021555078646,-0.8994343255521241,0.7174014602997132,-0.9170112097223688,-1.700350939365174,2.031055670294321,-0.3633232040820109,-0.0675101028003155,-1.1515888485507544,-0.3206417975381099,-0.0871884002492865,0.2678517576054142,0.3640751412831496,-0.8532579503894606,-0.2225142127712611,-0.5192798789462473,-0.2916662909636895,-0.9789073336392566,0.6444496499756668,Africa,Sub-Saharan Africa,1
-1.169204372431149,-0.037534945273338,1.189765072804674,0.6389264846046312,-0.2418798418872919,-0.00190087272314,-0.287296948044519,0.5955943973700105,1.3576934806709835,-1.4320656302149914,-1.164635364888248,-0.906616953180145,0.0591221486533858,0.5158139959464957,0.7647116502445772,-0.9362395707515004,-0.344227160682201,0.9007728838900968,0.170087097169946,0.3480058138962636,0.0859002321590075,0.2554771177799467,-0.6025484157553168,1.2176862216311142,0.3506135147474529,-0.0002393434556846,Americas,Latin America and the Caribbean,0
-2.0811423248294405,1.4097225483364315,0.5316035309976438,-0.044671488801662,0.6168546401347551,0.0407061270543552,-0.1931879792989923,0.2736940206987254,-0.8071408430287754,-0.1465718020755977,-1.6517551159291046,-0.5054525064426442,0.0984016669420905,-1.0358553020450672,-0.2980488592258922,0.4251129737927725,0.1310274549426094,-0.6915478377075329,1.037101186851496,-0.3028546777750326,0.3670276082123855,-0.5838648641110171,-0.2727450094484566,-0.1331102566838932,0.1026810383056993,-0.1651156048493983,Americas,Latin America and the Caribbean,0
-0.4175112701409227,1.202809380145892,2.528205322994427,-0.2302765914512608,0.4229605858967742,1.0827232531184483,-0.8952509918647462,-1.4748533096101346,0.2230524748441159,0.7731811996118496,-1.4917078634927583,-0.0237601903549794,0.2161011366149277,-0.29132465719396,0.1917006595042382,-0.101211655484739,0.3217480140781912,0.702504378255857,-0.131587285853424,0.29835552004896,-0.0473021432223212,-0.3832471338510027,-0.1530611138218615,0.439572323113512,0.262662921498378,0.2831350650837955,Asia,Western Asia,0
-2.692732111390044,1.7166181844939286,1.7331835430167717,-0.5086714089230365,0.8535177575679752,-0.2918505797711381,0.2216376742520139,-0.4478513863427618,1.277637635152068,0.3752804866508623,-0.5768570833740222,0.2226664776339354,-0.6953371239893733,-0.5910814463628616,1.2053129699438925,-1.347212965942966,0.6016024186586453,0.2005975098232436,0.6291973989826345,-0.7559002338019687,-1.0490540578278833,-0.4224377207133464,-0.2850333679469926,1.705844355714419,0.1178161856223987,-0.4231902361663762,Americas,Latin America and the Caribbean,0
-5.168061441174713,0.8740877985210461,-1.3971388147401895,1.483287932173537,-0.5807072688245156,-0.5579065405731762,0.4531837367319932,0.2645191701011121,0.321778847362143,0.946046066132778,0.9965113960412504,-0.0860357561912524,-0.1116331726844602,0.2888886366777857,0.5688325777474904,-0.4460352892149228,-0.5740584415458707,-0.8055732137856453,0.5399997932155775,0.1476188369049931,-1.371009059182567,-0.1879036442181279,0.0262674744644643,0.1412486786638359,0.3623813190596885,0.1954354053457317,Oceania,Australia and New Zealand,0
-4.008664372658312,1.2544977445824268,-2.3308663554062896,-0.0956203166598759,0.1960808300616716,-0.0610549301425655,-0.1449722114026345,-0.3916315854857864,-0.4656374467843616,-0.0400306553580711,0.4514252694853339,0.9982875773151952,0.2932252470633917,-0.535692657578493,0.804981498835689,-0.4512481413127176,0.162274983842907,-0.197339238343101,-0.5504402230687625,-0.0073857366391576,-0.5477177887957382,0.6784284041137054,-0.7317554805013292,0.4723171252271983,0.6722722179026385,-0.3034566994227823,Europe,Western Europe,0
-1.0246449068756476,-2.314209520525704,1.285582052924265,0.0059142995803451,0.0623036210954518,-0.4672333253626454,-0.9347745389524016,1.1380029884286644,-1.0242258042619006,-0.2641228019623544,-1.524463625795201,-0.4742003824679554,0.244305175808278,0.1847649573323545,-0.6473231397001843,-1.0272761227128977,0.361014350046122,0.2479320007887289,-0.2047647520088849,1.0615691587173643,0.3189703601355083,-0.1660979242706718,0.6472033712653621,0.4904921046013368,-0.0546052164853565,0.2417291112136384,Asia,Western Asia,0
-1.1755105685361114,-1.0155556847191125,0.4726566344794559,1.8319236877547105,0.3468805672087347,1.7386322075765623,-1.664325332057178,-2.175446591171177,-0.0610228543398258,0.714563728235852,-1.2782403704300276,-0.1233911149185192,-0.052040533926455,-0.2439793433330267,1.0321902252914683,-0.1279511493148198,0.9120659760641548,0.989691064446579,0.4187924815502999,-0.5334557549208181,-0.1015498918590111,-0.4544210484246505,-0.3288171009771818,0.2818112615464314,-0.0868955185975368,0.2757778508262278,Americas,Latin America and the Caribbean,0
-3.5694709675645218,-3.1252930159299304,0.7494579550228733,1.2462564194287395,-0.3584777817325327,-0.749971872366466,-0.3810443988443611,0.8040181942183562,0.2311304585705687,0.1524297960306731,0.4603366768494086,0.6089882139844117,0.3389480995964187,-0.5460416169801292,0.9086033439660788,0.5570693545353205,-0.7449379546008883,0.2248211672670237,0.95748832484767,-0.7638001960803985,0.6348772673649044,0.0607305377159603,-1.0081599430053034,-0.738174458856413,0.3218962161328521,-0.0908114578479722,Asia,Western Asia,0
1.9296258088622396,-2.2267739009288423,0.472132646070405,-1.847862504237923,-0.8982604900913596,0.7391171786690569,-0.1060536786025499,-0.0405053074420437,0.8099735863142897,-0.8239673396593548,0.6196663389005992,-1.508060102429192,0.5400685337510616,0.6142011985626318,-0.7272545625389482,0.4083898460276453,0.3025481313444288,0.5282781751482628,1.1734412668396177,-0.6831752652853805,0.1123233178170224,1.358871165514533,-0.1088679175041651,-0.1886894174236564,0.3478074215039343,-0.1992686266936751,Asia,Southern Asia,1
-1.7528252717260937,1.3268187220037269,0.5854558549939709,0.7334835536132217,-1.3278295068280714,0.5862147212417798,-0.9052318238561844,-0.1332713704019349,1.2657361995993568,0.2101725880958936,0.2026159518313278,-0.4822112506414849,0.1539257776687619,-0.5199822707772309,-0.9470161166757616,-0.233336966517008,-0.5589662222334599,-0.5136253344306457,-0.0707864308645289,0.3787593654526018,0.1821140980854473,1.3528712241442291,-0.1561365133636801,1.3437465744146304,-0.2576503249765552,0.4038694612554355,Americas,Latin America and the Caribbean,0
-2.0649559506616493,-0.7211563429224623,1.0660176778092003,-0.7225542812736084,-0.5367246705475367,-0.0966316091000075,-0.881434278676228,1.0017178636610709,-1.1034600469399862,0.6981867813129335,-0.1697491468257009,-1.0512766515315408,-0.1163054827646546,0.7602280678838795,0.1192759888473152,-0.1260426564192279,0.1750351295282558,-0.6042268119142185,1.0236782874352877,-0.1592156661627253,0.0990063734802634,-0.73988844345729,0.0936199619925927,-0.4869218113719765,-0.2641049837107062,-0.4119357989831307,Europe,Eastern Europe,0
-4.656554068276332,1.6069387565984892,-1.286051472406097,0.550864376508961,0.5666145593597325,-0.7166110654152266,-0.2788739386576616,-0.1071749877819177,-0.7145819249915374,0.1555598147377576,-0.0440314816132387,-0.0642231710810058,-1.1002645259295951,0.1429285869700254,-0.5007686100439926,-0.051217398183885,-0.5033487247380471,-0.7767191302693758,0.8658784185729509,-0.199880963084684,0.2623149635732376,-0.589642741324447,0.2272340971228365,-0.2944855124098542,-0.0589241504588298,0.4995148192738895,Europe,Western Europe,0
-0.017981147481438,1.1759294271729122,-0.0030867317897933,0.4672794472996517,-0.2606847344361668,-0.5730161933737202,0.1389526436844373,0.3043697567544936,1.1009250306609912,-1.0477910200707856,-0.2200702429064966,0.7734621195779673,1.2938534009450406,0.051667380992359,-0.6854773548220365,-0.9462694340155692,-0.807864208847372,0.4142664504415514,0.065392830504297,-0.1230001318222371,1.0565310081253816,1.2882332537709615,0.5809885018519101,-0.2059901186289021,-0.1346527894533518,0.3984320102456098,Americas,Latin America and the Caribbean,0
3.9766360485838224,-1.2434054405417794,-0.5154847640773405,-1.1876920915096807,-1.5696236216565145,-0.7815669865994722,-0.2668400012168168,0.6366664251365901,1.2275008839438826,0.1403944137818189,0.3567923669282279,-0.6169097426535247,-0.4090171049401007,-1.0344171536305666,0.1012518193315766,-1.3183525370443994,-0.97950047340934,0.2665246439441506,0.7556112979108669,-0.301540112415234,0.8717800735529115,-0.2370356454971916,0.5077961320619208,-0.8447111871693308,-0.796094499189096,0.3470943584738617,Africa,Sub-Saharan Africa,1
1.551578924620151,-0.0848390700347726,-0.3994636170260728,-1.3483466230289451,-1.1579679851004847,-0.274301707660133,-0.6203206848977645,0.0951184965479549,-0.6814471045765846,-0.8168284353466096,1.1458677153077692,1.576773527206608,1.181301451575737,0.720170437783492,-0.0978347740792597,0.1155157739465793,-0.7547779922641789,1.5212827605654895,-0.4423709495783735,-0.4189305049161353,0.5561206191378565,0.0013165632763296,0.5208904068615838,-0.6482690090350548,0.811513399461152,-0.1446170739223326,Asia,Southern Asia,1
-0.6459665819726003,1.422932502762022,-0.188477409613903,0.2772987660985641,-0.2728151198235001,0.5942709343232104,-0.6058542229719577,0.556967381294492,-2.110842654753448,-0.3118541775175944,-0.3003745784669528,-1.468616718410568,-0.1807988663807584,-0.5462715955027712,0.0878972183487254,0.6824944320519684,0.6318144110181114,-1.2670605019183814,-0.4102518680935472,0.3250959899463596,0.509138400983998,-0.3069480311020748,-0.0808147284867369,0.1413075976727112,0.0999813751764079,-0.8351969845614348,Americas,Latin America and the Caribbean,0
-0.7130577196823958,1.4572360634709631,2.7311093776940307,-0.5256175629756424,-0.1819265315066773,-0.0547629009849033,-0.0999978410258247,-0.9592982078153462,-0.2793016946345613,1.128883282344794,0.3498200066745982,0.3384512271510005,0.4060214192158167,0.5721230918853714,0.4797861763906718,-0.2688829342363122,-0.7091261548351718,0.2045311663676969,-0.4701586825910231,-0.0898453875685286,-0.3503841713652406,-0.062328277895149,0.3346097813309496,0.3069669178546914,0.0448756993936966,-0.2572490635573997,Europe,Southern Europe,0
0.6890324954078489,-1.1820214762794627,1.294643800549258,-0.566839117890056,1.5476242246793142,-0.4551337456348232,0.0624042366932779,-1.3486154673091046,1.700821816186827,0.0403391496986505,-0.7576232907628476,-0.3377973354408272,-1.4577685252551609,0.3348428263028328,0.3838443407755755,0.2998526362443343,-0.0209089326531365,0.4374591680352665,-0.6514850751668808,-0.1491799931558523,0.7050493616717373,-0.1603372116287102,-0.0497513839734721,-0.8123997650349228,-0.6408478051591163,0.1275389085111491,Africa,Sub-Saharan Africa,0
-1.431791911379225,1.5004798798287,0.0685999651849707,-0.9818351330689626,0.7207664061112855,0.2701579395286803,1.6760441003303657,-0.0391668172693963,0.4918630501177857,-0.7187990899513614,-1.5795972748916178,1.3131718336416591,1.2432225947713818,-1.768721106210066,0.1915381897053339,-0.3538914857788661,0.798537514824253,0.2784485120810909,-0.1083045613615,-1.2776589692259868,-0.0148553847090335,-0.5747475090090907,0.4264172381383133,-0.1149686500467788,-0.2408824211411752,-0.2645297343011223,Americas,Latin America and the Caribbean,0
-3.719534386481457,-4.103056793631737,1.3065882396973365,0.4148936785234959,1.3624542425185042,-1.881899857875753,0.2952962555195516,0.2659250466433791,-0.0056810642559309,-1.1607468060339547,0.7091877270477936,0.9063811823832352,-0.8253688077365269,0.2369022699532247,0.5664534255360675,-0.2289940847581072,-0.1327892836605737,0.3925142679396808,0.491622149144749,0.112205282916666,-0.8371149654845049,-0.8859546987180523,-0.3037096693697029,0.3485949833377523,-0.1307766997915784,0.2911096444397731,Asia,South-eastern Asia,0
-1.75331833588553,-0.2601099910372669,0.1018979474620555,0.7836288703546384,-0.7427691184621745,0.838638948107853,-1.2309363170585794,-0.6503327493398745,-0.9536083708354652,0.3949651262680741,-0.2875394877936197,-0.1128976737363921,0.2351301426771003,0.4143098901073879,0.5172833875877696,-0.402629702131449,0.2670502961032414,-0.2115050853054938,-0.1908448668920303,-0.1891860876950525,-0.0303072302118127,-0.4559593175658359,0.0547957696551762,-0.2621388482472631,-0.2072605733141689,-0.2186041771697168,Europe,Eastern Europe,0
5.923728460218759,-1.1560961141952577,-1.2098768263799138,0.4316894884909975,-1.108531642050791,0.1456497486697432,-0.6104220896154718,-0.8969494910222453,0.2325244560877974,0.5330155257086595,0.5941279104462684,0.0920198458845385,-1.7406084347143718,-1.2378647173792294,0.1977681758519753,-1.143845851845477,-0.0629801534780534,-0.3361417670807122,-0.5673126001442039,0.2274810539757623,0.548813818563003,-0.6222156578743453,-0.2052212253252052,0.1618973161314626,-0.6624528210615037,0.3591993836268489,Africa,Sub-Saharan Africa,1
7.213891836150824,2.256207862712133,-1.955546709071416,0.2509096346155189,-0.8586951064991429,-2.549344600731691,1.1953656297891064,0.8929406505348105,-0.5353562079378882,0.065222913664927,-0.0930056509449295,1.537622246338589,0.5806145418512018,-0.2173269480683039,0.8243839916037662,0.1726795162416256,1.7916888348377735,-1.3903931277211752,1.1612251497296824,-0.0728533317282973,1.1281032683551584,-0.1189377683125666,-1.0284503410463444,1.7638895247681834,-0.4991207532082585,0.2449843480278432,Africa,Sub-Saharan Africa,1
-0.4315384180903532,0.3601711349594758,0.5219482857810471,-1.087464447450094,0.3961230525736816,0.4492792011432934,-0.3206213088259182,-1.1440953209453335,0.3691044173371459,-0.7118195496351032,0.5342510946806754,-0.6945908026695864,-0.6453858322813152,0.460618687979454,0.6434227470389682,0.312551922537935,0.4969675252066454,-0.1496695103107162,-0.4076593497225965,0.1310047580102792,-0.5112906499067498,-0.3895022843870717,0.1564356992532256,-0.7048313945349927,-0.4084294676167995,0.2296075669057376,Africa,Sub-Saharan Africa,0
2.2825538470994435,-1.3366873328681856,-0.9929371939586707,-1.7583885647992354,-1.0752706028670254,1.357102979060214,-1.2030556705800943,0.8590878670059314,-0.3109125174347105,-0.1979600011297899,0.5106889684005571,-0.5251691616244576,1.0334330559747886,-0.8796388190357896,0.4019407078711287,0.1782747626478256,0.3427131166667056,0.7503469598882614,-0.2208103275137921,0.3447807821639022,0.1474242261413867,0.3188811585427106,0.1471045162472711,0.6916388733945966,-0.0588523572573651,0.532125375213527,Asia,South-eastern Asia,1
4.476903354223248,-0.6753581450362363,-1.3092918106933793,-0.912916553404935,-0.2796176615177837,-0.6287034095412937,-0.4354664161046795,-0.225924675716778,-0.7626689160028279,0.6562701447150493,0.2843045988552299,-0.3785405581038509,1.2571227795726725,-0.6648710399596841,-0.9065360839344012,-0.1348117175294384,-0.2410444605909134,0.5683024189699476,1.010088054213376,-0.1786528359758989,-0.0877454633827708,-0.6214627248267511,-0.4558777664470321,-0.5497499059850184,0.4832930654503222,0.1887848905084809,Africa,Sub-Saharan Africa,1
-4.056090477096922,0.6792281034653168,-1.453380049389604,1.001084324587803,-0.0841946084043765,-0.6790296992275218,0.9048908697021474,-0.6374646226008499,-0.398676127570351,1.0919322917419083,0.6151793561241584,1.1114371381954784,0.6875571917779879,-0.7795081216870546,1.7022756948034905,-0.2265720229887279,0.1786894144685671,1.2821905604932624,-0.5002534228781014,-0.3191121575682552,0.8736185551007418,0.3914439939766394,-0.3662402846133057,-0.2624734745397652,1.0306224149597196,0.6487733947050651,Americas,Northern America,0
9.037315748741388,0.0670580839374625,-2.239247892600871,1.9458097922706172,2.1123530652683886,0.9522598666106168,0.7774931334079624,-0.4972795480306911,-0.2184166982805069,-0.4273830757711567,-0.5509791793468064,1.2023635772165646,0.6586589894819819,1.260834996833105,2.4911508919379792,2.840838720370759,1.1195135183535625,-0.0757315990212378,0.0753662975103051,-1.4828877092349142,-0.8341432754686271,1.1909671638702517,2.222883529227438,0.6448224259467118,-0.3179319861297378,1.6451008801075848,Africa,Sub-Saharan Africa,1
9.176775806390204,-2.688845559062309,-2.4703537835670484,1.9275308343144608,0.3604873574601973,1.5143389364509243,-0.5032184055741743,0.1468985100444808,0.1884621362928708,0.6598325561900992,0.4450468613944227,-1.0724001083782688,-1.763129825070768,-1.1428369899713866,0.5412563598597853,-0.4866217012484092,-0.2795174869047848,-0.7180266180506765,-0.1146757288563661,0.7793595638850561,-0.2361160728421143,-0.4094483769716205,0.8796730793244484,0.4314821267784844,1.481070815323564,0.3391494678802421,Africa,Sub-Saharan Africa,1
-2.385753683332533,0.7984352794985738,-0.2758925448628098,0.5129024933430663,0.0819258617423759,0.0751112834871974,-0.4524932007307498,-0.0386124921177434,0.1163378982396197,-0.1515220057231398,-0.5081564710662735,0.4274708409673923,0.6805142823666466,-0.8902772380280415,-0.9394147168970544,0.3094754750600354,-0.475866429158109,-0.5620877979548328,-0.0925811105304718,0.0300784276942936,-0.0365419874552136,0.1531356763292813,0.0901261724100643,-0.4487380594760788,-0.1439310045075911,0.5644510270457394,Americas,Latin America and the Caribbean,0
-3.3963626112386818,-3.060100756991352,-0.8500918930351525,-1.879984011486508,-3.949978728707139,3.991133710146342,8.975582344114057,-1.7734298304460832,-0.9661405435704232,-0.3470366099608397,-0.6185204441656642,-0.0454568421865533,-0.0439548181759346,1.1693069036926502,-1.4710017382472562,0.1101981420509925,0.2847717567560662,-0.4165414769572015,-0.6179506330862998,-0.4465897965539676,-0.3220842067656246,-0.7312007391189412,-0.4270873170196047,0.1713902515441337,0.0688385599918367,0.054893517885382,Asia,Eastern Asia,0
-1.0392767701146317,1.3600775013251478,0.23981620412396,-0.6782873707884868,0.4777528352874369,0.1368714024919901,-0.1275087017929125,0.6819392952295157,0.137308421244417,-0.4756673100941249,-1.1722033787232315,0.4101158113841907,0.6750230012086454,-0.6402878772595304,-0.7044038003404361,0.1046268965122726,0.1337982733982909,0.3017749151754149,-0.0562385564975926,-0.3379863195144902,-0.3498818253090115,-0.3952949463635709,0.4660147557665414,-0.3872927356602174,-0.096756986644695,0.0565709900706776,Americas,Latin America and the Caribbean,0
4.401647898008719,-0.2924771273655656,0.9361712881818054,0.41450022476225,-0.918299102851286,0.9008447710845122,-0.8751735435534446,-0.6866988530565755,1.1842922571963632,-0.0613656946605346,0.3119311378693097,-0.0181266462774502,-0.0248819644444975,0.6403005922132049,-0.4629722778322521,-0.3634293591036567,0.013772939555782,0.8674694976900013,1.2223707190044708,0.0864288398177721,0.4277860476376971,0.3900718257818004,0.7812742736797215,0.1618666751438601,0.6734852735266876,-0.0094306690151839,Africa,Sub-Saharan Africa,1
7.656117169383987,-0.8535233246592921,-2.983031846860611,-0.1318542449643692,1.1805453740027827,-1.540358731551462,1.157119397399132,0.8198007965660964,1.9330833871811677,0.4311704955896769,-1.2642345543837354,1.5659741855097202,1.0105393980152872,1.768642455040763,0.5116781366158853,0.953533122880076,0.5893371404060417,-0.4313014197355097,-0.0565001586987505,0.9047113660332142,0.7638467003930862,-0.737071569115742,-0.7518144381673635,-0.0725421766167111,-0.5030007004190917,0.0777407480130751,Africa,Sub-Saharan Africa,1
5.282079763949285,-2.630948070884706,-0.9517481732709544,2.325690331510041,3.697063999652448,-2.1310730595631275,1.5993551914354454,0.6998909669708957,0.3417210158118183,-1.7355242987562371,-2.8149946164504835,-0.2011204059755269,1.125536861800961,0.0393305020306407,-0.0146447417480603,-0.5109292809222866,-0.1631851671871576,-0.4247885620964635,-0.7149692120705138,1.0556537292778934,-0.2528021357840051,-0.3864408444562858,0.1075742672945252,0.0628870352849377,0.5691046855380616,0.3185314013165949,Africa,Sub-Saharan Africa,1
-2.6293076717297588,2.4414944664490554,-1.1074094915532111,-1.1939506936065158,1.218627987749576,-0.2351494268349959,-0.3331946323129826,-0.2867972062576394,-0.7652494507991917,-0.2162037431188947,-0.5696978687015234,0.8405119021368648,0.7263453737425822,-0.7367735067423522,-1.0705042829544924,0.5605994678050529,-0.3586710331288296,-1.121671194058121,0.3799570684973906,-0.0749954505289925,0.0959683299550792,0.2973432922473776,-0.4175181252863681,-0.3873114635663251,0.5765253341325793,-0.5756516402631733,Americas,Latin America and the Caribbean,0
3.803544389719582,-1.0854965051594083,-1.065926472511043,-0.3911964469540854,-0.9553740935164056,0.3227758190523508,-0.9375497393496977,-0.292769102398559,0.4821518910738187,0.1086937173801429,-0.6463381315457365,-0.2000968131790802,-0.838348754578687,-1.2627862681386357,-0.0719903725802899,-0.4088442896559147,-0.5652493781276985,0.4882104604880989,-0.0448824449491147,-0.3234510903512164,0.7901257542707034,-0.4145506091639182,0.3265029431378691,-0.2412967298164996,-0.2541362308372397,0.594872160843037,Africa,Sub-Saharan Africa,1
-1.993565621910732,0.5293315524520225,-0.3007927151861906,-0.512708840595928,-0.0987303764093704,-0.0151843084268919,-0.6480842810007891,-0.7669955750636549,-0.1899400076442344,0.4305547545107461,0.2251030900377469,0.8441510020371512,0.5836489563873604,0.8855174105886945,0.4001131691584527,-1.133527221732175,0.8078184883941306,1.1686939924040542,-0.22307968031196,-0.1735749180241932,-0.2004858583519143,0.1160624567410977,-0.2016019322837992,-0.4361356894674964,0.7460819362365825,0.0422570173035293,Europe,Southern Europe,0
